user id: 000004,start time: 1658529575358
timestamp,event message,last loaded scene,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position,event
"1658529694915","Closing the timer.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","(0.1, -0.3, 0.4)","(0.0, -0.3, 0.3)","null","null","(0.0, 0.0, 0.0)","(0.1, -0.5, 0.9)","(0.0, 0.0, 0.0)","","(0.4, -1.5, 2.5)","(0.1, -0.4, 0.5)","","","closing_timer"
"1658529695930","Instantiating instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.1, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","(0.0, -0.4, 0.0)","(-0.1, -0.4, 0.1)","null","null","(0.0, 0.0, 0.0)","(0.1, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","(0.4, -1.5, 2.5)","","","","showing_instructions"
"1658529703991","Instructions finished.","03-Task1Scene","False","(0.0, -0.1, 0.0)","(0.3, -0.4, 0.9)","(0.3, -0.5, 0.9)","Header Text","null","null","null","null","(0.0, -0.1, 0.0)","(0.3, -0.4, 0.9)","(0.3, -0.5, 0.9)","Header Text","","","","","instructions_finished"
"1658529707190","Button pressed, starting animation.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.2, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(0.1, -0.3, 0.5)","(0.1, -0.3, 0.4)","null","null","(0.0, 0.0, 0.0)","(0.2, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(0.8, -1.4, 2.5)","(0.2, -0.3, 0.5)","","","button_pressed"
"1658529714230","Animation finished.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.5, -1.4, 1.4)","","","","animation_finished"
"1658529715230","Instantiating middle instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.1)","Quad","(0.5, -1.4, 1.4)","","","",""
"1658529715230","Instantiating instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.1)","Quad","(0.5, -1.4, 1.4)","","","","showing_instructions"
"1658529723862","Instructions finished.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.3, -0.4, 0.9)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.3, -0.4, 0.9)","Header Text","","","","","instructions_finished"
"1658529724871","Middle instructions finished, starting the timer.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1658529724871","Openning the timer.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","Quad","","","","","openning_timer"
"1658529726473","Button pressed, starting animation.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(0.2, -0.3, 0.4)","(0.1, -0.3, 0.4)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(0.9, -1.4, 2.5)","(0.2, -0.3, 0.4)","","","button_pressed"
"1658529733496","Animation finished.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.4, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.4, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.7, -1.3, 1.4)","","","","animation_finished"
"1658529733498","Task 1 finished, loading task 2","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.4, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.4, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.7, -1.3, 1.4)","","","","task1_finished"
"1658529734695","Task 2 started, instatiating start instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.4, -0.4, 0.8)","(0.1, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.4, -0.4, 0.8)","(0.1, 0.0, 0.1)","Quad","(0.7, -1.3, 1.4)","","","","task2_started"
"1658529734695","Instantiating instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(0.4, -0.4, 0.8)","(0.1, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.4, -0.4, 0.8)","(0.1, 0.0, 0.1)","Quad","(0.7, -1.3, 1.4)","","","","showing_instructions"
"1658529744472","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.5, 0.8)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.5, 0.8)","Header Text","","","","","instructions_finished"
"1658529745471","Start instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.1)","Quad","","","","",""
"1658529751138","Button 1 pressed, playing animation 1.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.9)","(0.0, 0.0, 0.0)","","(0.0, -0.3, 0.4)","(0.0, -0.3, 0.3)","null","null","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.9)","(0.0, 0.0, 0.0)","","(0.7, -1.5, 2.5)","(0.1, -0.4, 0.5)","(0.2, -0.4, 0.4)","","button1_pressed"
"1658529758172","Animation finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.5, -1.5, 1.3)","","","","animation_finished"
"1658529759169","Instantiating middle instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.4, -1.5, 1.3)","","","",""
"1658529759169","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.4, -1.5, 1.3)","","","","showing_instructions"
"1658529766671","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.6, 0.8)","Header Text","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.6, 0.8)","Header Text","","","","","instructions_finished"
"1658529767677","Middle instructions finished, starting the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","","","","",""
"1658529767677","Openning the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","","","","","openning_timer"
"1658529772072","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.3, -0.4, 0.3)","(0.2, -0.4, 0.3)","null","null","(0.0, 0.0, -0.1)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.8, -1.7, 2.3)","(0.1, -0.4, 0.4)","(0.3, -0.4, 0.4)","","button2_pressed"
"1658529779132","Animation finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.5, -1.5, 1.3)","","","","animation_finished"
"1658529779132","Task 2 finished, loading task 3.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.5, -1.5, 1.3)","","","","task2_finished"
"1658529780376","Task 3 started, instatiating start instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, 0.0, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, 0.0, 0.0)","Quad","(0.5, -1.5, 1.3)","","","","task3_started"
"1658529780381","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, 0.0, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, 0.0, 0.0)","Quad","(0.5, -1.5, 1.3)","","","","showing_instructions"
"1658529790266","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.5, 0.8)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.5, 0.8)","Header Text","","","","","instructions_finished"
"1658529791272","Start instructions finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","","","","",""
"1658529802064","Button 3 pressed, playing animation 3.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.3, -0.4, 0.4)","(0.2, -0.4, 0.3)","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.8, -1.6, 2.4)","(0.1, -0.4, 0.4)","(0.2, -0.4, 0.4)","(0.3, -0.4, 0.4)","button3_pressed"
"1658529809069","Animation finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.4, -1.5, 1.3)","","","","animation_finished"
"1658529810063","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.4, -1.5, 1.3)","","","",""
"1658529810063","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.4, -1.5, 1.3)","","","","showing_instructions"
"1658529818233","Instructions finished.","05-Task3Scene","False","(0.0, -0.1, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.6, 0.9)","Header Text","null","null","null","null","(0.0, -0.1, 0.0)","(0.3, -0.5, 0.8)","(0.3, -0.6, 0.9)","Header Text","","","","","instructions_finished"
"1658529819232","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.0, -0.1, 0.0)","(0.3, -0.5, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, -0.1, 0.0)","(0.3, -0.5, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","",""
"1658529819239","Openning the timer.","05-Task3Scene","False","(0.0, -0.1, 0.0)","(0.3, -0.5, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, -0.1, 0.0)","(0.3, -0.5, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","","openning_timer"
"1658529826712","Button 1 pressed, playing animation 1.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.0, -0.4, 0.5)","(0.0, -0.3, 0.4)","null","null","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.6, -1.6, 2.4)","(0.0, -0.4, 0.4)","(0.1, -0.4, 0.4)","(0.3, -0.4, 0.4)","button1_pressed"
"1658529833762","Animation finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.4, -1.5, 1.4)","","","","animation_finished"
"1658529834762","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.4, -1.5, 1.4)","","","",""
"1658529834762","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.4, -1.5, 1.4)","","","","showing_instructions"
"1658529834938","Closing the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.2, -0.5, 0.8)","(0.1, -0.1, 0.0)","Quad","(0.4, -1.5, 1.4)","","","","closing_timer"
"1658529842498","Instructions finished.","05-Task3Scene","False","(0.1, -0.1, 0.1)","(0.3, -0.4, 0.9)","(0.4, -0.5, 1.0)","Header Text","null","null","null","null","(0.1, -0.1, 0.1)","(0.3, -0.4, 0.9)","(0.4, -0.5, 1.0)","Header Text","","","","","instructions_finished"
"1658529843537","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.1, -0.1, 0.1)","(0.3, -0.4, 0.8)","(0.1, -0.1, 0.2)","Quad","null","null","null","null","(0.1, -0.1, 0.1)","(0.3, -0.4, 0.8)","(0.1, -0.1, 0.2)","Quad","","","","",""
"1658529843537","Openning the timer.","05-Task3Scene","False","(0.1, -0.1, 0.1)","(0.3, -0.4, 0.8)","(0.1, -0.1, 0.2)","Quad","null","null","null","null","(0.1, -0.1, 0.1)","(0.3, -0.4, 0.8)","(0.1, -0.1, 0.2)","Quad","","","","","openning_timer"
"1658529852136","Button 2 pressed, playing animation 2.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","(0.1, -0.3, 0.5)","(0.2, -0.3, 0.4)","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.9)","(0.0, 0.0, 0.0)","","(0.7, -1.5, 2.6)","(0.1, -0.4, 0.5)","(0.2, -0.4, 0.5)","(0.3, -0.4, 0.5)","button2_pressed"
"1658529860199","Animation finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.6, -1.5, 1.3)","","","","animation_finished"
"1658529860199","Task 3 finished, loading finish scene.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(0.6, -1.5, 1.3)","","","","task3_finished"
"1658529861448","Game finished, instatiating finish instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.6, -1.5, 1.3)","","","","finish_scene"
"1658529861448","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.3, -0.5, 0.8)","(0.1, -0.1, 0.1)","Quad","(0.6, -1.5, 1.3)","","","","showing_instructions"
"1658529872697","Instructions finished, showing exit/reset buttons in 5 seconds","06-FinishScene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.2, -0.5, 0.8)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.2, -0.5, 0.8)","Header Text","(0.6, -1.5, 1.3)","","","","instructions_finished"
"1658529874733","Showing exit/reset buttons, stopping data tracking","06-FinishScene","False","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(0.2, -0.5, 0.8)","(0.0, -0.1, 0.1)","Quad","(0.6, -1.5, 1.3)","","","","finished"
