user id: Y14092,start time: 1659562323668
timestamp,event message,last loaded scene,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position,event
"1659562481679","Animation finished.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.1, -0.2, 0.1)","(0.0, -0.3, 0.0)","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.0)","","(-0.4, -1.1, 1.6)","","","","animation_finished"
"1659562481680","Task 1 finished, loading task 2","03-Task1Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.1, -0.2, 0.1)","(0.0, -0.3, 0.0)","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.0)","","(-0.4, -1.1, 1.6)","","","","task1_finished"
"1659562482831","Task 2 started, instatiating start instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","(-0.1, -0.2, 0.1)","(0.0, -0.3, 0.1)","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","(-0.4, -1.1, 1.6)","","","","task2_started"
"1659562482835","Instantiating instructions.","03-Task1Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","(-0.1, -0.2, 0.1)","(0.0, -0.3, 0.1)","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","(-0.4, -1.1, 1.6)","","","","showing_instructions"
"1659562492741","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(-0.2, -0.3, 0.9)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(-0.2, -0.3, 0.9)","Header Text","","","","","instructions_finished"
"1659562493742","Start instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","(0.0, -0.2, 0.1)","(0.0, -0.3, 0.1)","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","","","","",""
"1659562506668","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.3, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.0, -0.2, 0.5)","(0.1, -0.3, 0.4)","(0.0, 0.0, 0.0)","(-0.1, -0.3, 1.0)","(0.0, 0.0, 0.0)","","(-0.4, -1.0, 2.8)","(-0.2, -0.2, 0.5)","(0.0, -0.2, 0.5)","","button2_pressed"
"1659562513697","Animation finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, 0.0, 0.0)","","(-0.2, -1.6, 1.3)","","","","animation_finished"
"1659562514701","Instantiating middle instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.6, 1.3)","","","",""
"1659562514701","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.6, 1.3)","","","","showing_instructions"
"1659562522294","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(-0.2, -0.6, 0.8)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(-0.2, -0.6, 0.8)","Header Text","","","","","instructions_finished"
"1659562523302","Middle instructions finished, starting the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.0)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.0)","Quad","","","","",""
"1659562523302","Openning the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.0)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.0)","Quad","","","","","openning_timer"
"1659562533302","User failed to press the button on time, instantaiting failed instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.8)","(0.0, 0.0, 0.0)","","null","null","(-0.1, -0.3, 0.5)","(-0.1, -0.3, 0.4)","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.8)","(0.0, 0.0, 0.0)","","(-0.9, -1.5, 2.4)","(-0.3, -0.3, 0.4)","(-0.1, -0.3, 0.4)","","user_failed"
"1659562533302","Closing the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.8)","(0.0, 0.0, 0.0)","","null","null","(-0.1, -0.3, 0.5)","(-0.1, -0.3, 0.4)","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.8)","(0.0, 0.0, 0.0)","","(-0.9, -1.5, 2.4)","(-0.3, -0.3, 0.4)","(-0.1, -0.3, 0.4)","","closing_timer"
"1659562534302","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.8)","(-0.1, 0.0, 0.1)","Quad","null","null","(0.0, -0.1, 0.2)","(0.0, -0.2, 0.2)","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.8)","(-0.1, 0.0, 0.1)","Quad","(-0.9, -1.5, 2.4)","","","","showing_instructions"
"1659562542435","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.5, 0.8)","(-0.2, -0.5, 0.8)","Header Text","null","null","(0.0, -0.1, 0.1)","(0.1, -0.2, 0.1)","(0.0, 0.0, 0.0)","(-0.2, -0.5, 0.8)","(-0.2, -0.5, 0.8)","Header Text","","","","","instructions_finished"
"1659562543432","Reseting both buttons.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","(0.0, -0.1, 0.1)","(0.0, -0.2, 0.1)","(0.0, 0.0, 0.0)","(-0.2, -0.5, 0.9)","(0.0, 0.0, 0.1)","Quad","","","","",""
"1659562545519","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","(0.0, -0.6, 0.5)","(0.1, -0.5, 0.4)","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(0.0, 0.0, 0.0)","","(-0.5, -1.7, 2.4)","(-0.2, -0.4, 0.4)","(0.0, -0.4, 0.4)","","button2_pressed"
"1659562552569","Animation finished.","04-Task2Scene","False","(0.0, -0.1, 0.0)","(-0.2, -0.8, 0.6)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, -0.1, 0.0)","(-0.2, -0.8, 0.6)","(0.0, 0.0, 0.0)","","(-0.2, -2.0, 0.8)","","","","animation_finished"
"1659562553593","Instantiating middle instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","(-0.2, -0.6, 0.2)","(-0.1, -0.6, 0.2)","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(-0.3, -1.9, 1.0)","","","",""
"1659562553593","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","(-0.2, -0.6, 0.2)","(-0.1, -0.6, 0.2)","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(-0.3, -1.9, 1.0)","","","","showing_instructions"
"1659562561163","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(0.0, 0.0, 0.0)","","","","","","instructions_finished"
"1659562562203","Middle instructions finished, starting the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","",""
"1659562562203","Openning the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","","openning_timer"
"1659562572207","User failed to press the button on time, instantaiting failed instructions.","04-Task2Scene","False","(0.0, 0.1, 0.0)","(-0.4, -0.2, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.2, 0.0, 0.2)","(-0.2, -0.1, 0.2)","(0.0, 0.1, 0.0)","(-0.4, -0.2, 0.9)","(0.0, 0.0, 0.0)","","(-1.1, -0.7, 2.7)","(-0.3, -0.2, 0.4)","(-0.2, -0.2, 0.5)","","user_failed"
"1659562572213","Closing the timer.","04-Task2Scene","False","(0.0, 0.1, 0.0)","(-0.4, -0.2, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.2, 0.0, 0.2)","(-0.2, -0.1, 0.2)","(0.0, 0.1, 0.0)","(-0.4, -0.2, 0.9)","(0.0, 0.0, 0.0)","","(-1.1, -0.7, 2.7)","(-0.3, -0.2, 0.4)","(-0.2, -0.2, 0.5)","","closing_timer"
"1659562573213","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.1, -0.1)","(-0.4, -0.1, 0.9)","(-0.1, 0.1, 0.0)","Quad","null","null","(-0.1, -0.1, 0.2)","(-0.1, -0.2, 0.2)","(0.0, 0.1, -0.1)","(-0.4, -0.1, 0.9)","(-0.1, 0.1, 0.0)","Quad","(-1.1, -0.6, 2.7)","","","","showing_instructions"
"1659562581270","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(-0.1, -0.4, 0.9)","(-0.1, -0.3, 0.9)","Header Text","null","null","null","null","(0.0, 0.0, -0.1)","(-0.1, -0.4, 0.9)","(-0.1, -0.3, 0.9)","Header Text","","","","","instructions_finished"
"1659562582303","Reseting both buttons.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.4, 0.9)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.4, 0.9)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659562586713","Button 1 pressed, playing animation 1.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.3, -0.3, 0.5)","(-0.2, -0.3, 0.4)","(0.0, 0.0, 0.0)","(-0.2, -0.3, 0.9)","(0.0, 0.0, 0.0)","","(-0.7, -1.1, 2.7)","(-0.3, -0.2, 0.4)","(-0.1, -0.2, 0.5)","","button1_pressed"
"1659562593769","Animation finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.4, -0.6, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.4, -0.6, 0.7)","(0.0, 0.0, 0.0)","","(-0.6, -1.6, 1.2)","","","","animation_finished"
"1659562594765","Instantiating middle instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.6, 0.7)","(-0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.3, -0.6, 0.7)","(-0.1, -0.1, 0.1)","Quad","(-0.6, -1.6, 1.2)","","","",""
"1659562594765","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.6, 0.7)","(-0.1, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.3, -0.6, 0.7)","(-0.1, -0.1, 0.1)","Quad","(-0.6, -1.6, 1.2)","","","","showing_instructions"
"1659562602264","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)","(-0.3, -0.3, 0.9)","Body Backplate","null","null","null","null","(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)","(-0.3, -0.3, 0.9)","Body Backplate","","","","","instructions_finished"
"1659562603303","Middle instructions finished, starting the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","","","","",""
"1659562603303","Openning the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.3, -0.3, 0.9)","(0.0, 0.0, 0.1)","Quad","","","","","openning_timer"
"1659562607634","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(0.0, 0.1, -0.1)","(-0.3, -0.1, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.1, -0.2, 0.6)","(0.0, -0.3, 0.5)","(0.0, 0.1, -0.1)","(-0.3, -0.1, 0.9)","(0.0, 0.0, 0.0)","","(-0.9, -0.6, 2.7)","(-0.3, -0.1, 0.5)","(-0.1, -0.1, 0.5)","","button2_pressed"
"1659562614666","Animation finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.0, -0.6, 0.8)","(0.0, 0.0, 0.0)","","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, -0.6, 0.8)","(0.0, 0.0, 0.0)","","(0.0, -1.6, 1.4)","","","","animation_finished"
"1659562614666","Task 2 finished, loading task 3.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.0, -0.6, 0.8)","(0.0, 0.0, 0.0)","","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, -0.6, 0.8)","(0.0, 0.0, 0.0)","","(0.0, -1.6, 1.4)","","","","task2_finished"
"1659562615894","Task 3 started, instatiating start instructions.","04-Task2Scene","False","(-0.1, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(-0.1, -0.1, 0.1)","Quad","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(-0.1, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(-0.1, -0.1, 0.1)","Quad","(0.0, -1.6, 1.4)","","","","task3_started"
"1659562615904","Instantiating instructions.","04-Task2Scene","False","(-0.1, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(-0.1, -0.1, 0.1)","Quad","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(-0.1, 0.0, 0.0)","(-0.1, -0.5, 0.8)","(-0.1, -0.1, 0.1)","Quad","(0.0, -1.6, 1.4)","","","","showing_instructions"
"1659562625934","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.8, 0.6)","(-0.2, -0.8, 0.6)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.8, 0.6)","(-0.2, -0.8, 0.6)","Header Text","","","","","instructions_finished"
"1659562626966","Start instructions finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.7, 0.6)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.3, -0.7, 0.6)","(0.0, -0.1, 0.1)","Quad","","","","",""
"1659562635714","Button 2 pressed, playing animation 2.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.5, 0.9)","(0.0, 0.0, 0.0)","","null","null","(-0.1, -0.5, 0.5)","(0.0, -0.4, 0.4)","(0.0, 0.0, 0.0)","(-0.2, -0.5, 0.9)","(0.0, 0.0, 0.0)","","(-0.5, -1.6, 2.5)","(-0.2, -0.4, 0.4)","(-0.1, -0.4, 0.4)","(0.0, -0.4, 0.5)","button2_pressed"
"1659562643744","Animation finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.7, 0.7)","(0.0, 0.0, 0.0)","","(0.0, -0.5, 0.1)","(-0.1, -0.5, 0.1)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(-0.2, -0.7, 0.7)","(0.0, 0.0, 0.0)","","(-0.2, -1.8, 1.1)","","","","animation_finished"
"1659562644748","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(0.0, -0.5, 0.1)","(-0.1, -0.5, 0.1)","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.7, 1.1)","","","",""
"1659562644748","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(0.0, -0.5, 0.1)","(-0.1, -0.5, 0.1)","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.7, 1.1)","","","","showing_instructions"
"1659562653006","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.6, 0.8)","(-0.3, -0.7, 0.8)","Header Text","(-0.2, -0.5, 0.1)","(-0.3, -0.5, 0.0)","(-0.1, -0.5, 0.2)","(0.0, -0.5, 0.1)","(0.0, 0.0, 0.0)","(-0.3, -0.6, 0.8)","(-0.3, -0.7, 0.8)","Header Text","","","","","instructions_finished"
"1659562654039","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","",""
"1659562654039","Openning the timer.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","","openning_timer"
"1659562659977","Button 1 pressed, playing animation 1.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(-0.2, -0.5, 0.1)","(-0.2, -0.6, 0.1)","(-0.3, -0.3, 0.4)","(-0.2, -0.3, 0.4)","(0.0, 0.0, 0.0)","(-0.3, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(-0.8, -1.3, 2.6)","(-0.3, -0.3, 0.4)","(-0.2, -0.3, 0.5)","(0.0, -0.3, 0.5)","button1_pressed"
"1659562667005","Animation finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, 0.0, 0.0)","","(-0.2, -1.8, 1.0)","","","","animation_finished"
"1659562668000","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.8, 1.1)","","","",""
"1659562668000","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.8, 1.1)","","","","showing_instructions"
"1659562668133","Closing the timer.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.7, 0.7)","(0.0, -0.1, 0.1)","Quad","(-0.2, -1.8, 1.1)","","","","closing_timer"
"1659562675705","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(-0.1, -0.7, 0.8)","Body Text","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(-0.1, -0.7, 0.8)","Body Text","","","","","instructions_finished"
"1659562676699","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","",""
"1659562676705","Openning the timer.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, -0.1, 0.1)","Quad","","","","","openning_timer"
"1659562686175","Button 3 pressed, playing animation 3.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.1, -0.6, 0.5)","(0.2, -0.5, 0.4)","(0.0, 0.0, 0.0)","(-0.1, -0.6, 0.8)","(0.0, 0.0, 0.0)","","(-0.2, -1.8, 2.4)","(-0.2, -0.4, 0.4)","(0.0, -0.4, 0.4)","(0.1, -0.4, 0.4)","button3_pressed"
"1659562693228","Animation finished.","05-Task3Scene","False","(0.0, 0.0, 0.0)","(-0.2, -0.4, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, 0.0)","(-0.2, -0.4, 0.9)","(0.0, 0.0, 0.0)","","(0.0, -1.6, 1.3)","","","","animation_finished"
