user id: 000003,start time: 1658514341637
timestamp,event message,last loaded scene,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position,event
"1658514447540","Animation finished.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.5, -0.4, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.5, -0.4, 0.8)","(0.0, 0.0, 0.0)","","(-1.6, -0.9, 1.5)","","","","animation_finished"
"1658514448575","Instantiating middle instructions.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.2)","Quad","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.2)","Quad","(-1.5, -1.0, 1.5)","","","",""
"1658514448575","Instantiating instructions.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.2)","Quad","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.2)","Quad","(-1.5, -1.0, 1.5)","","","","showing_instructions"
"1658514456071","Instructions finished.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(-1.2, 0.0, 0.9)","Header Text","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(-1.2, 0.0, 0.9)","Header Text","","","","","instructions_finished"
"1658514457071","Middle instructions finished, starting the timer.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.2)","Quad","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.2)","Quad","","","","",""
"1658514457079","Openning the timer.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.2)","Quad","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.2)","Quad","","","","","openning_timer"
"1658514461880","Button 1 pressed, playing animation 1.","04-Task2Scene","False","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(0.0, 0.0, 0.0)","","(-1.0, 0.1, 0.4)","(-1.0, 0.1, 0.3)","null","null","(-0.6, 0.4, 0.1)","(-0.6, -0.3, 0.7)","(0.0, 0.0, 0.0)","","(-2.5, -0.7, 2.2)","(-1.0, 0.1, 0.5)","(-0.9, 0.1, 0.6)","","button1_pressed"
"1658514468907","Animation finished.","04-Task2Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.4, 0.6)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.4, 0.6)","(0.0, 0.0, 0.0)","","(-1.8, -0.9, 1.3)","","","","animation_finished"
"1658514468907","Task 2 finished, loading task 3.","04-Task2Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.4, 0.6)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.4, 0.6)","(0.0, 0.0, 0.0)","","(-1.8, -0.9, 1.3)","","","","task2_finished"
"1658514470152","Task 3 started, instatiating start instructions.","04-Task2Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.2, 0.7)","(-0.7, 0.4, 0.2)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.2, 0.7)","(-0.7, 0.4, 0.2)","Quad","(-1.8, -0.7, 1.4)","","","","task3_started"
"1658514470152","Instantiating instructions.","04-Task2Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.2, 0.7)","(-0.7, 0.4, 0.2)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.2, 0.7)","(-0.7, 0.4, 0.2)","Quad","(-1.8, -0.7, 1.4)","","","","showing_instructions"
"1658514480039","Instructions finished.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-1.3, 0.1, 0.8)","Header Text","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-1.3, 0.1, 0.8)","Header Text","","","","","instructions_finished"
"1658514481039","Start instructions finished.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.2, 0.6)","(-0.6, 0.3, 0.3)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.6, 0.4, 0.2)","(-0.8, -0.2, 0.6)","(-0.6, 0.3, 0.3)","Quad","","","","",""
"1658514484569","Button 3 pressed, playing animation 3.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.5)","(0.0, 0.0, 0.0)","","null","null","(-0.9, 0.0, 0.6)","(-0.8, 0.1, 0.6)","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.5)","(0.0, 0.0, 0.0)","","(-2.9, -0.7, 1.8)","(-1.1, 0.1, 0.4)","(-1.0, 0.1, 0.5)","(-0.9, 0.1, 0.6)","button3_pressed"
"1658514491599","Animation finished.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.7)","(0.0, 0.0, 0.0)","","(-1.3, -0.6, 1.7)","","","","animation_finished"
"1658514492634","Instantiating middle instructions.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.6, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.6, 0.3, 0.3)","Quad","(-1.8, -0.7, 1.5)","","","",""
"1658514492634","Instantiating instructions.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.6, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.6, 0.3, 0.3)","Quad","(-1.8, -0.7, 1.5)","","","","showing_instructions"
"1658514500710","Instructions finished.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-1.4, 0.1, 0.8)","Header Text","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-1.4, 0.1, 0.8)","Header Text","","","","","instructions_finished"
"1658514501710","Middle instructions finished, starting the timer.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","","","","",""
"1658514501715","Openning the timer.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","","","","","openning_timer"
"1658514508940","Button 1 pressed, playing animation 1.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.5)","(0.0, 0.0, 0.0)","","null","null","(-1.1, 0.0, 0.4)","(-1.0, 0.1, 0.4)","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.5)","(0.0, 0.0, 0.0)","","(-2.9, -0.7, 1.9)","(-1.1, 0.1, 0.4)","(-1.0, 0.1, 0.5)","(-0.9, 0.1, 0.6)","button1_pressed"
"1658514515964","Animation finished.","05-Task3Scene","False","(-0.6, 0.4, 0.1)","(-0.4, -0.3, 0.9)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.1)","(-0.4, -0.3, 0.9)","(0.0, 0.0, 0.0)","","(-1.2, -0.7, 1.7)","","","","animation_finished"
"1658514517000","Instantiating middle instructions.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.3)","Quad","(-1.6, -0.7, 1.6)","","","",""
"1658514517000","Instantiating instructions.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.3)","Quad","(-1.6, -0.7, 1.6)","","","","showing_instructions"
"1658514517119","Closing the timer.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.6, -0.3, 0.7)","(-0.7, 0.3, 0.3)","Quad","(-1.6, -0.7, 1.6)","","","","closing_timer"
"1658514524645","Instructions finished.","05-Task3Scene","False","(-0.7, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-1.4, 0.0, 0.8)","Header Text","null","null","null","null","(-0.7, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(-1.4, 0.0, 0.8)","Header Text","","","","","instructions_finished"
"1658514525672","Middle instructions finished, starting the timer.","05-Task3Scene","False","(-0.7, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.7, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","","","","",""
"1658514525672","Openning the timer.","05-Task3Scene","False","(-0.7, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.7, 0.4, 0.2)","(-0.7, -0.3, 0.6)","(-0.7, 0.3, 0.3)","Quad","","","","","openning_timer"
"1658514531721","Button 2 pressed, playing animation 2.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(0.0, 0.0, 0.0)","","null","null","(-1.1, 0.1, 0.6)","(-1.0, 0.1, 0.5)","(-0.6, 0.4, 0.2)","(-0.8, -0.3, 0.6)","(0.0, 0.0, 0.0)","","(-2.9, -0.7, 1.9)","(-1.1, 0.1, 0.5)","(-1.1, 0.1, 0.5)","(-1.0, 0.1, 0.7)","button2_pressed"
"1658514539773","Animation finished.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","(-1.6, -0.9, 1.5)","","","","animation_finished"
"1658514539773","Task 3 finished, loading finish scene.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","(-1.6, -0.9, 1.5)","","","","task3_finished"
"1658514541051","Game finished, instatiating finish instructions.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.3)","Quad","(-1.5, -1.0, 1.5)","","","","finish_scene"
"1658514541051","Instantiating instructions.","05-Task3Scene","False","(-0.6, 0.4, 0.2)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.3)","Quad","null","null","null","null","(-0.6, 0.4, 0.2)","(-0.5, -0.4, 0.8)","(-0.7, 0.3, 0.3)","Quad","(-1.5, -1.0, 1.5)","","","","showing_instructions"
"1658514552331","Instructions finished, showing exit/reset buttons in 5 seconds","06-FinishScene","False","(-1.0, -0.8, 0.6)","(1.0, -0.1, 0.1)","(-0.2, -0.8, 0.7)","Body Text","null","null","null","null","(-1.0, -0.8, 0.6)","(1.0, -0.1, 0.1)","(-0.2, -0.8, 0.7)","Body Text","(-1.5, -1.0, 1.5)","","","","instructions_finished"
"1658514554363","Showing exit/reset buttons, stopping data tracking","06-FinishScene","False","(-1.0, -0.8, 0.6)","(1.0, -0.1, 0.1)","(-0.9, -0.8, 0.6)","Quad","null","null","null","null","(-1.0, -0.8, 0.6)","(1.0, -0.1, 0.1)","(-0.9, -0.8, 0.6)","Quad","(-1.5, -1.0, 1.5)","","","","finished"
