user id: 000009,start time: 1659801684503
timestamp,event message,last loaded scene,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position,event
"1659801753533","Button pressed, starting animation.","03-Task1Scene","False","(-0.18, 0.05, -0.16)","(-0.96, 0.01, 0.26)","(0.00, 0.00, 0.00)","","null","null","(-0.73, -0.11, 0.03)","(-0.62, -0.13, 0.07)","(-0.18, 0.05, -0.16)","(-0.96, 0.01, 0.26)","(0.00, 0.00, 0.00)","","(-3.04, -0.14, 0.70)","(-0.75, -0.06, 0.00)","","","button_pressed"
"1659801760558","Animation finished.","03-Task1Scene","False","(-0.15, 0.04, -0.10)","(-0.94, -0.06, 0.32)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.15, 0.04, -0.10)","(-0.94, -0.06, 0.32)","(0.00, 0.00, 0.00)","","(-1.98, -0.62, 0.56)","","","","animation_finished"
"1659801760558","Task 1 finished, loading task 2","03-Task1Scene","False","(-0.15, 0.04, -0.10)","(-0.94, -0.06, 0.32)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.15, 0.04, -0.10)","(-0.94, -0.06, 0.32)","(0.00, 0.00, 0.00)","","(-1.98, -0.62, 0.56)","","","","task1_finished"
"1659801761758","Task 2 started, instatiating start instructions.","03-Task1Scene","False","(-0.15, 0.04, -0.09)","(-0.94, -0.06, 0.33)","(-0.25, 0.03, -0.05)","Quad","null","null","null","null","(-0.15, 0.04, -0.09)","(-0.94, -0.06, 0.33)","(-0.25, 0.03, -0.05)","Quad","(-1.99, -0.60, 0.56)","","","","task2_started"
"1659801761758","Instantiating instructions.","03-Task1Scene","False","(-0.15, 0.04, -0.09)","(-0.94, -0.06, 0.33)","(-0.25, 0.03, -0.05)","Quad","null","null","null","null","(-0.15, 0.04, -0.09)","(-0.94, -0.06, 0.33)","(-0.25, 0.03, -0.05)","Quad","(-1.99, -0.60, 0.56)","","","","showing_instructions"
"1659801771533","Instructions finished.","04-Task2Scene","False","(-0.16, 0.04, -0.19)","(-0.93, -0.07, 0.37)","(-1.09, -0.03, 0.18)","Header Text","null","null","null","null","(-0.16, 0.04, -0.19)","(-0.93, -0.07, 0.37)","(-1.09, -0.03, 0.18)","Header Text","","","","","instructions_finished"
"1659801772528","Start instructions finished.","04-Task2Scene","False","(-0.13, 0.04, -0.14)","(-0.93, -0.04, 0.36)","(-0.23, 0.03, -0.11)","Quad","null","null","null","null","(-0.13, 0.04, -0.14)","(-0.93, -0.04, 0.36)","(-0.23, 0.03, -0.11)","Quad","","","","",""
"1659801776398","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(-0.11, 0.04, -0.12)","(-0.96, 0.01, 0.29)","(0.00, 0.00, 0.00)","","null","null","(-0.63, -0.12, 0.15)","(-0.52, -0.14, 0.17)","(-0.11, 0.04, -0.12)","(-0.96, 0.01, 0.29)","(0.00, 0.00, 0.00)","","(-2.96, -0.13, 0.82)","(-0.71, -0.06, -0.03)","(-0.65, -0.06, 0.16)","","button2_pressed"
"1659801783464","Animation finished.","04-Task2Scene","False","(-0.17, 0.02, -0.14)","(-0.87, -0.20, 0.45)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.17, 0.02, -0.14)","(-0.87, -0.20, 0.45)","(0.00, 0.00, 0.00)","","(-1.84, -0.85, 0.70)","","","","animation_finished"
"1659801784468","Instantiating middle instructions.","04-Task2Scene","False","(-0.17, 0.02, -0.14)","(-0.88, -0.19, 0.43)","(-0.26, 0.00, -0.09)","Quad","null","null","null","null","(-0.17, 0.02, -0.14)","(-0.88, -0.19, 0.43)","(-0.26, 0.00, -0.09)","Quad","(-1.83, -0.88, 0.69)","","","",""
"1659801784468","Instantiating instructions.","04-Task2Scene","False","(-0.17, 0.02, -0.14)","(-0.88, -0.19, 0.43)","(-0.26, 0.00, -0.09)","Quad","null","null","null","null","(-0.17, 0.02, -0.14)","(-0.88, -0.19, 0.43)","(-0.26, 0.00, -0.09)","Quad","(-1.83, -0.88, 0.69)","","","","showing_instructions"
"1659801791931","Instructions finished.","04-Task2Scene","False","(-0.14, 0.03, -0.13)","(-0.92, -0.16, 0.36)","(-1.08, -0.13, 0.24)","Header Text","null","null","(-0.36, -0.53, 0.05)","(-0.24, -0.51, 0.06)","(-0.14, 0.03, -0.13)","(-0.92, -0.16, 0.36)","(-1.08, -0.13, 0.24)","Header Text","","","","","instructions_finished"
"1659801792936","Middle instructions finished, starting the timer.","04-Task2Scene","False","(-0.14, 0.03, -0.13)","(-0.92, -0.16, 0.35)","(-0.23, 0.01, -0.09)","Quad","null","null","(-0.37, -0.52, 0.05)","(-0.25, -0.50, 0.07)","(-0.14, 0.03, -0.13)","(-0.92, -0.16, 0.35)","(-0.23, 0.01, -0.09)","Quad","","","","",""
"1659801792937","Openning the timer.","04-Task2Scene","False","(-0.14, 0.03, -0.13)","(-0.92, -0.16, 0.35)","(-0.23, 0.01, -0.09)","Quad","null","null","(-0.37, -0.52, 0.05)","(-0.25, -0.50, 0.07)","(-0.14, 0.03, -0.13)","(-0.92, -0.16, 0.35)","(-0.23, 0.01, -0.09)","Quad","","","","","openning_timer"
"1659801796862","Button 1 pressed, playing animation 1.","04-Task2Scene","False","(-0.17, 0.03, -0.13)","(-0.96, -0.07, 0.27)","(0.00, 0.00, 0.00)","","null","null","(-0.71, -0.15, -0.04)","(-0.60, -0.16, 0.00)","(-0.17, 0.03, -0.13)","(-0.96, -0.07, 0.27)","(0.00, 0.00, 0.00)","","(-2.99, -0.36, 0.77)","(-0.74, -0.11, -0.05)","(-0.68, -0.11, 0.14)","","button1_pressed"
"1659801803930","Animation finished.","04-Task2Scene","False","(-0.20, 0.03, -0.15)","(-0.93, -0.11, 0.34)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.20, 0.03, -0.15)","(-0.93, -0.11, 0.34)","(0.00, 0.00, 0.00)","","(-2.00, -0.75, 0.53)","","","","animation_finished"
"1659801803930","Task 2 finished, loading task 3.","04-Task2Scene","False","(-0.20, 0.03, -0.15)","(-0.93, -0.11, 0.34)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.20, 0.03, -0.15)","(-0.93, -0.11, 0.34)","(0.00, 0.00, 0.00)","","(-2.00, -0.75, 0.53)","","","","task2_finished"
"1659801805097","Task 3 started, instatiating start instructions.","04-Task2Scene","False","(-0.19, 0.03, -0.14)","(-0.93, -0.11, 0.34)","(-0.29, 0.02, -0.11)","Quad","null","null","null","null","(-0.19, 0.03, -0.14)","(-0.93, -0.11, 0.34)","(-0.29, 0.02, -0.11)","Quad","(-2.00, -0.74, 0.53)","","","","task3_started"
"1659801805099","Instantiating instructions.","04-Task2Scene","False","(-0.19, 0.03, -0.14)","(-0.93, -0.11, 0.34)","(-0.29, 0.02, -0.11)","Quad","null","null","null","null","(-0.19, 0.03, -0.14)","(-0.93, -0.11, 0.34)","(-0.29, 0.02, -0.11)","Quad","(-2.00, -0.74, 0.53)","","","","showing_instructions"
"1659801814896","Instructions finished.","05-Task3Scene","False","(-0.14, 0.02, -0.13)","(-0.89, -0.16, 0.43)","(-1.04, -0.14, 0.31)","Header Text","null","null","null","null","(-0.14, 0.02, -0.13)","(-0.89, -0.16, 0.43)","(-1.04, -0.14, 0.31)","Header Text","","","","","instructions_finished"
"1659801815900","Start instructions finished.","05-Task3Scene","False","(-0.12, 0.02, -0.14)","(-0.89, -0.15, 0.42)","(-0.21, 0.01, -0.10)","Quad","null","null","null","null","(-0.12, 0.02, -0.14)","(-0.89, -0.15, 0.42)","(-0.21, 0.01, -0.10)","Quad","","","","",""
"1659801819259","Button 3 pressed, playing animation 3.","05-Task3Scene","False","(-0.13, 0.03, -0.19)","(-0.93, -0.06, 0.36)","(0.00, 0.00, 0.00)","","null","null","(-0.61, -0.14, 0.17)","(-0.49, -0.15, 0.17)","(-0.13, 0.03, -0.19)","(-0.93, -0.06, 0.36)","(0.00, 0.00, 0.00)","","(-2.87, -0.37, 1.00)","(-0.72, -0.12, -0.06)","(-0.67, -0.12, 0.06)","(-0.62, -0.12, 0.17)","button3_pressed"
"1659801826329","Animation finished.","05-Task3Scene","False","(-0.17, 0.04, -0.13)","(-0.91, -0.14, 0.40)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.17, 0.04, -0.13)","(-0.91, -0.14, 0.40)","(0.00, 0.00, 0.00)","","(-1.91, -0.79, 0.61)","","","","animation_finished"
"1659801827329","Instantiating middle instructions.","05-Task3Scene","False","(-0.17, 0.03, -0.13)","(-0.91, -0.14, 0.38)","(-0.27, 0.02, -0.09)","Quad","null","null","null","null","(-0.17, 0.03, -0.13)","(-0.91, -0.14, 0.38)","(-0.27, 0.02, -0.09)","Quad","(-1.91, -0.79, 0.61)","","","",""
"1659801827329","Instantiating instructions.","05-Task3Scene","False","(-0.17, 0.03, -0.13)","(-0.91, -0.14, 0.38)","(-0.27, 0.02, -0.09)","Quad","null","null","null","null","(-0.17, 0.03, -0.13)","(-0.91, -0.14, 0.38)","(-0.27, 0.02, -0.09)","Quad","(-1.91, -0.79, 0.61)","","","","showing_instructions"
"1659801835401","Instructions finished.","05-Task3Scene","False","(-0.19, 0.03, -0.17)","(-0.94, -0.17, 0.30)","(-1.15, -0.15, 0.13)","Header Text","null","null","(-0.44, -0.39, -0.05)","(-0.33, -0.39, 0.00)","(-0.19, 0.03, -0.17)","(-0.94, -0.17, 0.30)","(-1.15, -0.15, 0.13)","Header Text","","","","","instructions_finished"
"1659801836429","Middle instructions finished, starting the timer.","05-Task3Scene","False","(-0.19, 0.03, -0.18)","(-0.94, -0.16, 0.31)","(-0.28, 0.01, -0.15)","Quad","null","null","(-0.44, -0.35, -0.04)","(-0.33, -0.37, 0.01)","(-0.19, 0.03, -0.18)","(-0.94, -0.16, 0.31)","(-0.28, 0.01, -0.15)","Quad","","","","",""
"1659801836429","Openning the timer.","05-Task3Scene","False","(-0.19, 0.03, -0.18)","(-0.94, -0.16, 0.31)","(-0.28, 0.01, -0.15)","Quad","null","null","(-0.44, -0.35, -0.04)","(-0.33, -0.37, 0.01)","(-0.19, 0.03, -0.18)","(-0.94, -0.16, 0.31)","(-0.28, 0.01, -0.15)","Quad","","","","","openning_timer"
"1659801839340","Button 2 pressed, playing animation 2.","05-Task3Scene","False","(-0.18, 0.03, -0.20)","(-0.96, -0.09, 0.28)","(0.00, 0.00, 0.00)","","null","null","(-0.71, -0.16, -0.01)","(-0.59, -0.18, 0.01)","(-0.18, 0.03, -0.20)","(-0.96, -0.09, 0.28)","(0.00, 0.00, 0.00)","","(-2.99, -0.49, 0.76)","(-0.78, -0.14, -0.11)","(-0.74, -0.14, 0.01)","(-0.70, -0.14, 0.13)","button2_pressed"
"1659801847402","Animation finished.","05-Task3Scene","False","(-0.16, 0.03, -0.09)","(-0.90, -0.14, 0.41)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.16, 0.03, -0.09)","(-0.90, -0.14, 0.41)","(0.00, 0.00, 0.00)","","(-1.89, -0.87, 0.67)","","","","animation_finished"
"1659801848401","Instantiating middle instructions.","05-Task3Scene","False","(-0.17, 0.03, -0.09)","(-0.90, -0.15, 0.41)","(-0.26, 0.01, -0.05)","Quad","null","null","null","null","(-0.17, 0.03, -0.09)","(-0.90, -0.15, 0.41)","(-0.26, 0.01, -0.05)","Quad","(-1.90, -0.83, 0.68)","","","",""
"1659801848401","Instantiating instructions.","05-Task3Scene","False","(-0.17, 0.03, -0.09)","(-0.90, -0.15, 0.41)","(-0.26, 0.01, -0.05)","Quad","null","null","null","null","(-0.17, 0.03, -0.09)","(-0.90, -0.15, 0.41)","(-0.26, 0.01, -0.05)","Quad","(-1.90, -0.83, 0.68)","","","","showing_instructions"
"1659801848539","Closing the timer.","05-Task3Scene","False","(-0.17, 0.03, -0.09)","(-0.90, -0.15, 0.41)","(-0.26, 0.01, -0.05)","Quad","null","null","null","null","(-0.17, 0.03, -0.09)","(-0.90, -0.15, 0.41)","(-0.26, 0.01, -0.05)","Quad","(-1.90, -0.83, 0.68)","","","","closing_timer"
"1659801856074","Instructions finished.","05-Task3Scene","False","(-0.18, 0.02, -0.13)","(-0.91, -0.21, 0.36)","(-1.11, -0.19, 0.23)","Header Text","null","null","(-0.34, -0.65, 0.05)","(-0.25, -0.59, 0.08)","(-0.18, 0.02, -0.13)","(-0.91, -0.21, 0.36)","(-1.11, -0.19, 0.23)","Header Text","","","","","instructions_finished"
"1659801857082","Middle instructions finished, starting the timer.","05-Task3Scene","False","(-0.18, 0.02, -0.14)","(-0.91, -0.19, 0.36)","(-0.27, 0.00, -0.11)","Quad","null","null","null","null","(-0.18, 0.02, -0.14)","(-0.91, -0.19, 0.36)","(-0.27, 0.00, -0.11)","Quad","","","","",""
"1659801857082","Openning the timer.","05-Task3Scene","False","(-0.18, 0.02, -0.14)","(-0.91, -0.19, 0.36)","(-0.27, 0.00, -0.11)","Quad","null","null","null","null","(-0.18, 0.02, -0.14)","(-0.91, -0.19, 0.36)","(-0.27, 0.00, -0.11)","Quad","","","","","openning_timer"
"1659801860202","Button 1 pressed, playing animation 1.","05-Task3Scene","False","(-0.20, 0.04, -0.15)","(-0.99, -0.04, 0.16)","(0.00, 0.00, 0.00)","","null","null","(-0.78, -0.12, -0.17)","(-0.68, -0.14, -0.11)","(-0.20, 0.04, -0.15)","(-0.99, -0.04, 0.16)","(0.00, 0.00, 0.00)","","(-3.09, -0.36, 0.49)","(-0.78, -0.11, -0.15)","(-0.76, -0.11, -0.04)","(-0.73, -0.11, 0.09)","button1_pressed"
"1659801867300","Animation finished.","05-Task3Scene","False","(-0.12, 0.02, -0.09)","(-0.93, -0.20, 0.31)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.02, -0.09)","(-0.93, -0.20, 0.31)","(0.00, 0.00, 0.00)","","(-1.87, -0.94, 0.51)","","","","animation_finished"
"1659801867300","Task 3 finished, loading finish scene.","05-Task3Scene","False","(-0.12, 0.02, -0.09)","(-0.93, -0.20, 0.31)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.02, -0.09)","(-0.93, -0.20, 0.31)","(0.00, 0.00, 0.00)","","(-1.87, -0.94, 0.51)","","","","task3_finished"
"1659801868669","Game finished, instatiating finish instructions.","05-Task3Scene","False","(-0.10, 0.03, -0.08)","(-0.94, -0.16, 0.31)","(-0.20, 0.01, -0.05)","Quad","null","null","null","null","(-0.10, 0.03, -0.08)","(-0.94, -0.16, 0.31)","(-0.20, 0.01, -0.05)","Quad","(-1.88, -0.91, 0.51)","","","","finish_scene"
"1659801868669","Instantiating instructions.","05-Task3Scene","False","(-0.10, 0.03, -0.08)","(-0.94, -0.16, 0.31)","(-0.20, 0.01, -0.05)","Quad","null","null","null","null","(-0.10, 0.03, -0.08)","(-0.94, -0.16, 0.31)","(-0.20, 0.01, -0.05)","Quad","(-1.88, -0.91, 0.51)","","","","showing_instructions"
"1659801879963","Instructions finished, showing exit/reset buttons in 5 seconds","06-FinishScene","False","(-0.17, 0.02, -0.12)","(-0.89, -0.26, 0.36)","(-1.05, -0.24, 0.24)","Header Text","null","null","null","null","(-0.17, 0.02, -0.12)","(-0.89, -0.26, 0.36)","(-1.05, -0.24, 0.24)","Header Text","(-1.88, -0.91, 0.51)","","","","instructions_finished"
"1659801882030","Showing exit/reset buttons, stopping data tracking","06-FinishScene","False","(-0.18, 0.02, -0.15)","(-0.93, -0.29, 0.23)","(-0.28, -0.01, -0.12)","Quad","null","null","null","null","(-0.18, 0.02, -0.15)","(-0.93, -0.29, 0.23)","(-0.28, -0.01, -0.12)","Quad","(-1.88, -0.91, 0.51)","","","","finished"
