user id: 000013,start time: 1659891964841
timestamp,event message,last loaded scene,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position,event
"1659892034215","Middle instructions finished, starting the timer.","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.1, -0.4, 0.2)","(0.2, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892034221","Openning the timer.","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.1, -0.4, 0.2)","(0.2, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","","openning_timer"
"1659892036842","Button pressed, starting animation.","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.1, -0.2, 0.5)","(0.1, -0.1, 0.4)","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.3, -0.3, 2.9)","(0.1, -0.1, 0.5)","","","button_pressed"
"1659892043913","Animation finished.","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.0, -0.4, 0.1)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.2, -0.5, 1.9)","","","","animation_finished"
"1659892043915","Task 1 finished, loading task 2","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.0, -0.4, 0.1)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.2, -0.5, 1.9)","","","","task1_finished"
"1659892045072","Task 2 started, instatiating start instructions.","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.0, -0.4, 0.1)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.2, -0.5, 1.9)","","","","task2_started"
"1659892045072","Instantiating instructions.","03-Task1Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.0, -0.4, 0.1)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.2, -0.5, 1.9)","","","","showing_instructions"
"1659892054911","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.1, 0.1, 0.9)","Header Text","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.1, 0.1, 0.9)","Header Text","","","","","instructions_finished"
"1659892055952","Start instructions finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892060123","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.2, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.2, -0.1, 0.5)","(0.2, -0.1, 0.4)","(0.0, 0.0, -0.1)","(0.2, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.5, 0.0, 2.9)","(0.0, -0.1, 0.5)","(0.2, -0.1, 0.5)","","button2_pressed"
"1659892067172","Animation finished.","04-Task2Scene","False","(-0.2, 0.0, 0.0)","(0.1, 0.2, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, 0.0)","(0.1, 0.2, 1.0)","(0.0, 0.0, 0.0)","","(0.1, -0.2, 2.1)","","","","animation_finished"
"1659892068182","Instantiating middle instructions.","04-Task2Scene","False","(-0.1, 0.0, 0.0)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 0.1)","Quad","null","null","null","null","(-0.1, 0.0, 0.0)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 0.1)","Quad","(0.0, -0.3, 2.1)","","","",""
"1659892068185","Instantiating instructions.","04-Task2Scene","False","(-0.1, 0.0, 0.0)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 0.1)","Quad","null","null","null","null","(-0.1, 0.0, 0.0)","(0.0, 0.0, 1.0)","(-0.1, 0.0, 0.1)","Quad","(0.0, -0.3, 2.1)","","","","showing_instructions"
"1659892075723","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(0.1, 0.0, 1.0)","(0.2, 0.0, 0.9)","Header Text","null","null","null","null","(0.0, 0.0, 0.0)","(0.1, 0.0, 1.0)","(0.2, 0.0, 0.9)","Header Text","","","","","instructions_finished"
"1659892076712","Middle instructions finished, starting the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 0.1)","Quad","","","","",""
"1659892076715","Openning the timer.","04-Task2Scene","False","(0.0, 0.0, 0.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 0.1)","Quad","null","null","null","null","(0.0, 0.0, 0.0)","(-0.1, 0.0, 1.0)","(0.0, 0.0, 0.1)","Quad","","","","","openning_timer"
"1659892086715","User failed to press the button on time, instantaiting failed instructions.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","(-0.1, 0.0, 0.4)","(0.0, -0.1, 0.4)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.0, 0.2, 2.9)","(-0.1, 0.0, 0.5)","(0.1, 0.0, 0.5)","","user_failed"
"1659892086722","Closing the timer.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","(-0.1, 0.0, 0.4)","(0.0, -0.1, 0.4)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.0, 0.2, 2.9)","(-0.1, 0.0, 0.5)","(0.1, 0.0, 0.5)","","closing_timer"
"1659892087712","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.1, 0.4, 2.9)","","","","showing_instructions"
"1659892095853","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.2, 0.1, 1.0)","(0.1, 0.1, 0.9)","Header Text","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.2, 0.1, 1.0)","(0.1, 0.1, 0.9)","Header Text","","","","","instructions_finished"
"1659892096847","Reseting both buttons.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.2, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.2, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892098553","Button 1 pressed, playing animation 1.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.0, 0.0, 0.5)","(0.0, -0.1, 0.4)","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.4, 0.1, 2.9)","(0.0, -0.1, 0.5)","(0.2, -0.1, 0.5)","","button1_pressed"
"1659892105616","Animation finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.3, -0.4, 1.9)","","","","animation_finished"
"1659892106613","Instantiating middle instructions.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.3, -0.4, 1.9)","","","",""
"1659892106613","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.3, -0.4, 1.9)","","","","showing_instructions"
"1659892114075","Instructions finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","","","","","instructions_finished"
"1659892115073","Middle instructions finished, starting the timer.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892115084","Openning the timer.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","","openning_timer"
"1659892118814","Button 2 pressed, playing animation 2.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.2, -0.1, 0.5)","(0.2, -0.1, 0.4)","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.5, 0.0, 2.8)","(0.0, -0.1, 0.5)","(0.2, -0.1, 0.5)","","button2_pressed"
"1659892125843","Animation finished.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.3, -0.5, 1.9)","","","","animation_finished"
"1659892125843","Task 2 finished, loading task 3.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.3, -0.5, 1.9)","","","","task2_finished"
"1659892127113","Task 3 started, instatiating start instructions.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.4, -0.5, 1.9)","","","","task3_started"
"1659892127115","Instantiating instructions.","04-Task2Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.4, -0.5, 1.9)","","","","showing_instructions"
"1659892137113","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.1, 0.1, 0.9)","Header Text","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.1, 0.1, 0.9)","Header Text","","","","","instructions_finished"
"1659892138143","Start instructions finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892141213","Button 2 pressed, playing animation 2.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.0, 0.0, 0.5)","(0.1, 0.0, 0.4)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.2, 0.1, 2.9)","(-0.1, 0.0, 0.5)","(0.0, 0.0, 0.5)","(0.2, 0.0, 0.5)","button2_pressed"
"1659892149283","Animation finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.1, -0.5, 1.9)","","","","animation_finished"
"1659892150283","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(-0.1, -0.5, 0.2)","(-0.2, -0.5, 0.1)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.1, -0.7, 1.8)","","","",""
"1659892150283","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(-0.1, -0.5, 0.2)","(-0.2, -0.5, 0.1)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, -0.1)","(0.1, -0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.1, -0.7, 1.8)","","","","showing_instructions"
"1659892158353","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","","","","","instructions_finished"
"1659892159354","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892159356","Openning the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","","openning_timer"
"1659892169354","User failed to press the button on time, instantaiting failed instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(-0.1, 0.0, 0.5)","(-0.1, 0.0, 0.4)","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.1, 0.1, 2.9)","(-0.1, 0.0, 0.5)","(0.0, 0.0, 0.5)","(0.2, 0.0, 0.5)","user_failed"
"1659892169356","Closing the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(-0.1, 0.0, 0.5)","(-0.1, 0.0, 0.4)","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.1, 0.1, 2.9)","(-0.1, 0.0, 0.5)","(0.0, 0.0, 0.5)","(0.2, 0.0, 0.5)","closing_timer"
"1659892170349","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(-0.1, 0.0, 0.2)","(-0.1, -0.1, 0.1)","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.1, 0.1, 2.9)","","","","showing_instructions"
"1659892178443","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.1, -0.4, 0.2)","(0.2, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","","","","","instructions_finished"
"1659892179424","Reseting all buttons.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.1, -0.4, 0.2)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892179452","Button 1 pressed, playing animation 1.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.1, -0.4, 0.2)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, -0.1, 2.9)","(-0.1, -0.1, 0.5)","(0.0, -0.1, 0.5)","(0.2, -0.1, 0.5)","button1_pressed"
"1659892186514","Animation finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(-0.1, -0.5, 0.1)","(-0.1, -0.4, 0.1)","(0.0, -0.4, 0.1)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.0, -0.3, 1.9)","","","","animation_finished"
"1659892187514","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, -0.4, 1.9)","","","",""
"1659892187514","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, -0.4, 1.9)","","","","showing_instructions"
"1659892195584","Instructions finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.2, 1.0)","(0.0, 0.2, 0.8)","Header Text","null","null","(0.0, -0.4, 0.1)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.2, 1.0)","(0.0, 0.2, 0.8)","Header Text","","","","","instructions_finished"
"1659892196576","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.0, -0.4, 0.2)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","",""
"1659892196585","Openning the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","(0.0, -0.4, 0.2)","(0.1, -0.4, 0.1)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","","","","","openning_timer"
"1659892197714","Button 2 pressed, playing animation 2.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.0, -0.1, 0.5)","(0.1, -0.1, 0.5)","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","","(0.0, 0.2, 2.8)","(-0.1, 0.0, 0.5)","(0.0, 0.0, 0.5)","(0.2, 0.0, 0.5)","button2_pressed"
"1659892205777","Animation finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.0, 1.0)","(0.0, 0.0, 0.0)","","(0.0, -0.4, 1.9)","","","","animation_finished"
"1659892206814","Instantiating middle instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, -0.4, 1.9)","","","",""
"1659892206814","Instantiating instructions.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, -0.4, 1.9)","","","","showing_instructions"
"1659892206976","Closing the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.0, 0.1, 1.0)","(0.0, 0.0, 0.0)","Quad","(0.0, -0.4, 1.9)","","","","closing_timer"
"1659892214514","Instructions finished.","05-Task3Scene","False","(0.1, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.2, 0.1, 0.8)","Header Text","null","null","null","null","(0.1, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.2, 0.1, 0.8)","Header Text","","","","","instructions_finished"
"1659892215554","Middle instructions finished, starting the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.1, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.1, 0.0, 0.0)","Quad","","","","",""
"1659892215554","Openning the timer.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.1, 0.0, 0.0)","Quad","null","null","null","null","(0.0, 0.0, -0.1)","(0.1, 0.1, 1.0)","(0.1, 0.0, 0.0)","Quad","","","","","openning_timer"
"1659892217917","Button 3 pressed, playing animation 3.","05-Task3Scene","False","(0.1, 0.0, -0.2)","(0.2, 0.2, 1.0)","(0.0, 0.0, 0.0)","","null","null","(0.4, -0.1, 0.5)","(0.4, -0.1, 0.4)","(0.1, 0.0, -0.2)","(0.2, 0.2, 1.0)","(0.0, 0.0, 0.0)","","(0.8, 0.1, 2.8)","(0.1, 0.0, 0.5)","(0.2, 0.0, 0.4)","(0.3, 0.0, 0.4)","button3_pressed"
"1659892224956","Animation finished.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.2, 1.0)","(0.0, 0.0, 0.0)","","(0.0, 0.1, 0.4)","(-0.1, 0.1, 0.4)","(0.1, 0.1, 0.4)","(0.1, 0.1, 0.4)","(0.0, 0.0, -0.1)","(0.0, 0.2, 1.0)","(0.0, 0.0, 0.0)","","(-0.1, -0.3, 1.9)","","","","animation_finished"
"1659892224957","Task 3 finished, loading finish scene.","05-Task3Scene","False","(0.0, 0.0, -0.1)","(0.0, 0.2, 1.0)","(0.0, 0.0, 0.0)","","(0.0, 0.1, 0.4)","(-0.1, 0.1, 0.4)","(0.1, 0.1, 0.4)","(0.1, 0.1, 0.4)","(0.0, 0.0, -0.1)","(0.0, 0.2, 1.0)","(0.0, 0.0, 0.0)","","(-0.1, -0.3, 1.9)","","","","task3_finished"
